StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
C28        c          92.0       30.0       10.0       106.0      174.0      10.0              8.0
C30        c          88.0       30.0       10.0       125.0      163.0      10.0              8.0
C31        c          88.0       35.0       20.0       68.0       179.0      10.0              24.0
C32        c          87.0       30.0       10.0       67.0       117.0      10.0              8.0
C33        c          85.0       25.0       10.0       69.0       159.0      10.0              12.0
C34        c          85.0       35.0       30.0       123.0      182.0      10.0              24.0
C36        c          65.0       85.0       40.0       57.0       112.0      10.0              32.0
C37        c          65.0       82.0       10.0       56.0       165.0      10.0              12.0
C39        c          60.0       80.0       10.0       72.0       158.0      10.0              12.0
C40        c          60.0       85.0       30.0       159.0      185.0      10.0              24.0
C41        c          58.0       75.0       20.0       95.0       155.0      10.0              24.0
C42        c          55.0       80.0       10.0       34.0       47.0       10.0              8.0
C44        c          55.0       82.0       10.0       36.0       102.0      10.0              8.0
C47        c          2.0        45.0       10.0       42.0       116.0      10.0              12.0
C48        c          42.0       5.0        10.0       114.0      184.0      10.0              8.0
C49        c          42.0       12.0       10.0       74.0       126.0      10.0              12.0
C50        c          72.0       35.0       30.0       163.0      185.0      10.0              24.0
C51        c          55.0       20.0       19.0       134.0      194.0      10.0              22.0
C52        c          25.0       30.0       3.0        29.0       117.0      10.0              2.0
C53        c          20.0       50.0       5.0        20.0       78.0       10.0              6.0
C55        c          30.0       60.0       16.0       15.0       116.0      10.0              19.0
C56        c          50.0       35.0       19.0       107.0      189.0      10.0              15.0
C57        c          30.0       25.0       23.0       27.0       74.0       10.0              27.0
C59        c          10.0       20.0       19.0       50.0       102.0      10.0              22.0
C60        c          15.0       60.0       17.0       140.0      203.0      10.0              13.0
C61        c          45.0       65.0       9.0        62.0       214.0      10.0              10.0
C63        c          65.0       20.0       6.0        40.0       135.0      10.0              7.0
C65        c          35.0       40.0       16.0       30.0       62.0       10.0              19.0
C66        c          41.0       37.0       16.0       14.0       94.0       10.0              12.0
C67        c          64.0       42.0       9.0        144.0      204.0      10.0              10.0
C69        c          31.0       52.0       27.0       10.0       65.0       10.0              32.0
C71        c          65.0       55.0       14.0       57.0       73.0       10.0              16.0
C72        c          63.0       65.0       8.0        82.0       160.0      10.0              6.0
C74        c          20.0       20.0       8.0        122.0      146.0      10.0              6.0
C76        c          60.0       12.0       31.0       55.0       114.0      10.0              24.0
C77        c          23.0       3.0        7.0        71.0       139.0      10.0              8.0
C79        c          6.0        68.0       30.0       42.0       94.0       10.0              36.0
C80        c          47.0       47.0       13.0       13.0       105.0      10.0              10.0
C81        c          49.0       58.0       10.0       152.0      192.0      10.0              12.0
C82        c          27.0       43.0       9.0        111.0      147.0      10.0              7.0
C83        c          37.0       31.0       14.0       102.0      164.0      10.0              16.0
C85        c          63.0       23.0       2.0        36.0       159.0      10.0              2.0
C88        c          24.0       58.0       19.0       71.0       147.0      10.0              15.0
C89        c          67.0       5.0        25.0       99.0       177.0      10.0              30.0
C90        c          37.0       47.0       6.0        143.0      177.0      10.0              4.0
C91        c          49.0       42.0       13.0       49.0       133.0      10.0              15.0
C93        c          61.0       52.0       3.0        55.0       63.0       10.0              3.0
C94        c          57.0       48.0       23.0       166.0      204.0      10.0              18.0
C95        c          56.0       37.0       6.0        34.0       128.0      10.0              7.0
C96        c          55.0       54.0       26.0       191.0      195.0      10.0              20.0
C97        c          4.0        18.0       35.0       149.0      149.0      10.0              42.0
C98        c          26.0       52.0       9.0        135.0      181.0      10.0              7.0
C100       c          31.0       67.0       3.0        28.0       28.0       10.0              2.0
Q Vehicle fuel tank capacity /79.69/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.38/
v average Velocity /1.0/
